ur_id,block,rating,lastKeypress,RPAmp,id,burstcount,betamedian,betamean,startlast,endlast,amplast,durlast
13,7,4,11.0206879051111,-17.584903717041,13,0,1.33787178993225,1.38390135765076,250,20,2.69740724563599,231
13,7,5,2.2229174709355,-1.27588248252869,13,1,1.44452524185181,1.38430857658386,177,180,0.806141436100006,4
13,8,4,4.09112974008895,-20.3899765014648,13,5,1.63726270198822,1.8827623128891,149,203,2.64380931854248,55
13,8,6,2.37446177128004,11.7616319656372,13,0,1.34309637546539,1.34129989147186,250,250,1.1653493642807,1
13,8,5,6.9351665834256,5.8667106628418,13,1,1.52602434158325,1.64313411712646,205,243,1.63965392112732,39
13,8,5,5.17976994265337,19.2503986358643,13,6,1.90328574180603,1.90395057201385,188,203,2.99450588226318,16
13,8,5,2.73185398010537,-6.20932245254517,13,4,1.4542510509491,1.76975750923157,208,221,1.62087941169739,14
13,8,5,4.99599992344156,-34.8824806213379,13,6,1.61565673351288,1.60574555397034,201,208,1.3173291683197,8
13,8,6,5.61646010991535,-17.1261596679688,13,4,1.50304388999939,1.52576267719269,103,122,2.74667930603027,20
13,8,5,4.3247278961353,-22.0862770080566,13,6,1.75485610961914,1.74522423744202,222,234,1.72914505004883,13
13,8,2,2.6700809384929,25.4289875030518,13,0,1.40611052513123,1.32367670536041,250,250,0.818090915679932,1
13,8,4,5.0013239250693,16.5891227722168,13,1,1.31365597248077,1.32073760032654,137,148,1.34620320796967,12
13,8,3,2.94347321827081,7.96408605575562,13,3,1.74765145778656,1.78293979167938,194,215,1.91733932495117,22
13,8,6,4.67886650716537,-4.7571759223938,13,3,1.4186954498291,1.41759407520294,217,229,1.21697759628296,13
13,8,3,2.32503484081826,19.4481353759766,13,3,1.57724642753601,1.69725978374481,184,210,1.58611023426056,27
13,8,7,16.1795961820462,-3.59132194519043,13,4,1.6315153837204,1.5382616519928,50,57,2.72620487213135,8
13,8,5,3.6883082021377,-24.2594394683838,13,4,1.85433351993561,2.00754952430725,215,216,2.51841282844543,2
13,8,6,10.9662768278795,9.87895774841309,13,1,1.05976915359497,1.17298996448517,75,80,0.695095121860504,6
13,8,2,2.19956143255695,-27.8519401550293,13,3,1.70230400562286,1.76912105083466,198,224,2.86694955825806,27
14,1,4,4.26863735070219,-12.5140218734741,14,2,1.57684290409088,1.62015223503113,158,185,2.39622688293457,28
14,1,7,4.04429556580726,-6.22652053833008,14,1,1.31529629230499,1.38587749004364,104,122,1.6137683391571,19
14,1,1,2.70709545246791,21.0200519561768,14,2,1.33474719524384,1.38357758522034,90,105,1.08988428115845,16
14,1,7,2.43400999717414,-3.24268555641174,14,0,1.16847622394562,1.16136014461517,250,250,1.57894039154053,1
14,1,5,2.5812887919019,-30.26686668396,14,1,1.39825820922852,1.38613212108612,33,42,1.6503541469574,10
14,1,6,2.18588101054775,17.5192718505859,14,1,1.39878749847412,1.50924742221832,188,225,1.33230435848236,38
14,1,1,2.92808301595505,-22.9499397277832,14,2,1.51786112785339,1.47491466999054,138,141,1.61950433254242,4
14,1,1,2.52594201505417,37.6045532226562,14,3,1.6306369304657,1.61849761009216,217,233,1.35352993011475,17
14,1,7,3.13019968970912,3.34137392044067,14,2,1.18019926548004,1.23344123363495,242,250,1.06919646263123,9
14,1,4,3.63005358719965,19.9637298583984,14,1,0.982437252998352,1.1812607049942,208,238,1.41004717350006,31
14,1,6,2.29570610477822,31.9967861175537,14,1,1.29118955135345,1.34634685516357,96,116,1.34720587730408,21
14,1,7,19.1201057620347,1.99783682823181,14,0,1.12460839748383,1.11897873878479,250,250,1.81335401535034,1
14,1,5,2.42392020358238,-5.06374168395996,14,3,1.43965637683868,1.43103981018066,20,24,2.64637017250061,5
14,1,5,2.06248922005761,16.5302696228027,14,4,1.33498501777649,1.44164550304413,216,218,1.29564535617828,3
14,1,7,3.48652289569145,49.1258888244629,14,5,1.71455574035645,1.68229591846466,178,190,1.84429752826691,13
14,1,6,4.13373698777286,-20.211368560791,14,1,1.16564333438873,1.48230624198914,188,234,1.71611154079437,47
14,2,7,4.89523975300835,-14.7953271865845,14,1,1.06023299694061,1.215407371521,80,102,1.14973926544189,23
14,2,6,5.03053575538797,-34.3618965148926,14,0,1.15644598007202,1.137242436409,250,250,1.0896965265274,1
14,2,1,3.36058541445527,0.536477208137512,14,1,1.1167254447937,1.30967581272125,2,25,1.11405265331268,24
14,2,7,2.79610028793104,17.7385597229004,14,3,1.3283599615097,1.33075284957886,5,15,3.38537621498108,11
14,2,5,2.52553091297159,26.7063369750977,14,5,1.48322415351868,1.5131893157959,236,250,1.41176891326904,15
14,2,4,3.41017018165439,4.89182376861572,14,2,1.28516674041748,1.37808406352997,89,105,1.17885398864746,17
14,2,4,13.6371749094687,5.11799287796021,14,0,1.07062482833862,1.14303994178772,250,250,0.868316471576691,1
14,2,6,3.33487550233258,-26.7326507568359,14,2,1.64970111846924,1.75019645690918,142,179,2.92137908935547,38
14,2,7,10.8540200056741,-3.20685935020447,14,0,1.31843745708466,1.27310025691986,250,250,0.598797619342804,1
14,2,4,3.84756258741254,-25.6664600372314,14,1,1.30279874801636,1.27959001064301,249,250,1.36143946647644,2
14,2,6,3.37991872098064,-24.1066188812256,14,1,1.33377861976624,1.37950718402863,52,66,1.90584230422974,15
14,2,7,3.60243051225552,-12.7986612319946,14,1,1.10303843021393,1.19775319099426,143,157,1.69344484806061,15
14,3,6,3.13871500227833,38.6390914916992,14,3,1.28929150104523,1.34794688224792,120,129,1.59648740291595,10
14,3,4,4.45405322196893,44.3637046813965,14,3,1.83530974388123,1.96503555774689,206,208,2.88118124008179,3
14,3,6,4.59785180853214,-4.6680212020874,14,2,1.50581181049347,1.5910210609436,189,221,2.94081902503967,33
14,3,6,2.54959391604643,75.7922897338867,14,6,1.83234000205994,1.82397437095642,171,180,2.24140596389771,10
14,3,7,4.55734988959739,-10.2062358856201,14,1,1.33488595485687,1.33460974693298,102,114,0.957636535167694,13
14,3,4,5.50132445775671,64.9710998535156,14,5,1.69746136665344,1.66054773330688,123,136,1.94360733032227,14
14,3,5,3.81918265059358,5.83036088943481,14,2,1.38557434082031,1.5063681602478,125,171,1.75938165187836,47
14,3,5,3.96644846780691,13.8629455566406,14,0,1.16858005523682,1.19688105583191,250,250,1.31208872795105,1
14,3,6,2.99489706428722,-10.5480737686157,14,1,1.39276957511902,1.48246085643768,82,102,1.63323426246643,21
14,4,4,3.20660631248029,98.391975402832,14,1,1.27468717098236,1.27529692649841,74,78,1.9033510684967,5
