ur_id,block,rating,lastKeypress,RPAmp,id,burstcount,betamedian,betamean,startlast,endlast,amplast,durlast
19,5,4,3.25065025254662,0.307387501001358,19,0,1.09255158901215,1.10771834850311,250,250,0.773686349391937,1
19,5,4,2.25031865247365,-4.64088678359985,19,3,1.63036775588989,1.72404742240906,208,209,1.75525224208832,2
19,5,2,3.9907153141321,6.39168310165405,19,1,1.38633370399475,1.39227449893951,120,126,1.26174807548523,7
19,5,0,8.21319383256923,-1.04056787490845,19,5,1.66155171394348,1.71900975704193,121,125,2.32080817222595,5
19,5,0,8.4868147361376,26.8411293029785,19,3,1.26405465602875,1.31318163871765,219,226,0.557817876338959,8
19,5,1,21.1743252562374,1.83463573455811,19,0,1.09068119525909,1.10530364513397,250,250,1.03064680099487,1
19,5,0,8.34385995366756,9.86661624908447,19,0,1.2196284532547,1.18792140483856,250,250,1.42879176139832,1
19,5,0,3.21991595845975,0.847075521945953,19,1,1.15454268455505,1.2006162405014,29,31,1.50954151153564,3
19,5,0,5.00133619047119,-10.3631172180176,19,0,1.26487612724304,1.1910275220871,250,250,1.47014760971069,1
19,5,0,2.65210858506543,6.09539699554443,19,1,1.03220868110657,1.11226582527161,178,185,1.12454080581665,8
19,5,0,12.9388191371327,18.6388397216797,19,1,1.18776917457581,1.26822364330292,49,54,1.2195051908493,6
19,5,0,2.94466371834278,-21.6440467834473,19,2,1.13090467453003,1.31795883178711,104,127,3.09333610534668,24
19,5,0,12.5478173545598,-10.1710815429688,19,1,1.37970221042633,1.35617792606354,65,71,1.37970221042633,7
19,5,0,5.15821144639631,-17.4589920043945,19,2,1.52088665962219,1.50190448760986,126,134,1.93336200714111,9
19,5,0,3.56049306422574,-13.4156999588013,19,3,1.65736734867096,1.72978484630585,130,166,1.37901306152344,37
19,5,3,3.50071468641545,-11.6844568252563,19,3,1.7141215801239,1.73850202560425,207,250,2.39641284942627,44
19,6,2,19.3068357617267,29.8753547668457,19,2,1.73411655426025,1.8627827167511,213,228,1.79604399204254,16
19,6,7,31.3107803969506,-12.2705221176147,19,2,1.30936801433563,1.41487777233124,230,236,1.71565508842468,7
19,6,6,6.84612800350442,-15.9514656066895,19,2,1.30357658863068,1.35836541652679,137,145,1.44666111469269,9
19,6,3,4.40284535953833,3.03742694854736,19,2,1.2615362405777,1.29958200454712,216,224,1.84035921096802,9
19,6,0,8.9974152607283,17.4370098114014,19,6,1.72197639942169,1.7764927148819,195,208,1.97111022472382,14
19,6,1,2.53698248481669,-7.37035846710205,19,4,1.49537098407745,1.58480024337769,195,200,2.84799861907959,6
19,6,2,10.823030779542,0.959083199501038,19,2,1.30389618873596,1.36155498027802,82,89,1.92798233032227,8
19,6,3,4.43355747433816,-0.596200466156006,19,4,1.39701914787292,1.46562957763672,150,164,2.12629914283752,15
19,6,1,2.03447496110311,-7.33426475524902,19,4,1.63102221488953,1.60710263252258,208,227,0.642650008201599,20
19,6,4,5.15959836832917,-8.87878131866455,19,4,1.75725936889648,1.87994229793549,173,203,2.84520316123962,31
19,6,0,2.87857515174619,-21.548770904541,19,6,1.80073094367981,1.76698291301727,207,214,1.11253988742828,8
19,6,3,4.99346378536575,-2.48203277587891,19,6,1.80302035808563,1.75811362266541,239,247,1.77214050292969,9
19,6,6,16.180466639631,-26.4910545349121,19,5,1.59112071990967,1.59382390975952,221,229,1.73510110378265,9
19,6,4,3.89473743422786,16.6611995697021,19,5,1.88211631774902,1.84758388996124,235,243,1.25812137126923,9
19,6,6,5.97303846681098,-11.6613655090332,19,3,1.3160320520401,1.46721434593201,214,228,2.58266997337341,15
19,6,1,2.06721808210204,7.69309854507446,19,7,1.64886379241943,1.72592806816101,228,235,1.51681351661682,8
19,6,7,7.21190825190934,-4.12882328033447,19,6,1.80312895774841,1.80072915554047,225,243,2.24755311012268,19
19,6,7,6.67784633662086,10.0118837356567,19,3,1.28606629371643,1.37852382659912,205,219,1.29981398582458,15
19,7,6,5.80491310008802,32.0167770385742,19,1,1.20338785648346,1.20180153846741,51,67,1.49468123912811,17
19,7,1,21.8435338362178,12.3049230575562,19,2,1.22189700603485,1.38062012195587,152,170,2.82089400291443,19
19,7,7,6.80235432235349,-4.63952875137329,19,1,1.3796523809433,1.48352038860321,31,60,1.1120423078537,30
19,7,2,3.36306833901108,-49.3530731201172,19,3,1.32693338394165,1.36013615131378,158,178,1.87552857398987,21
19,7,7,7.61237013086793,13.8631000518799,19,1,0.913176417350769,0.969939112663269,53,60,1.00428354740143,8
19,7,2,2.93253135437044,17.6828060150146,19,0,1.18914747238159,1.23483788967133,250,250,0.877854287624359,1
19,7,1,3.34120396804065,-5.45586681365967,19,1,1.17104208469391,1.27289032936096,4,14,2.00551605224609,11
19,7,2,2.75059014837461,-6.27688598632812,19,0,1.40321660041809,1.38796055316925,250,20,2.69744253158569,231
19,7,0,10.215008611387,-37.2606315612793,19,1,1.54330801963806,1.53414821624756,86,107,1.99324548244476,22
19,7,0,4.03442152564458,-10.9970140457153,19,0,1.15632617473602,1.15977537631989,250,250,1.33677005767822,1
19,7,3,3.94289105860298,-19.5493621826172,19,1,1.47916531562805,1.44728803634644,163,173,1.69907379150391,11
19,7,3,3.78886972373584,65.329704284668,19,1,0.98311984539032,1.13904023170471,97,109,1.04862773418427,13
19,7,5,3.18192303844262,-17.7232208251953,19,0,1.14678907394409,1.16986334323883,250,250,1.34018206596375,1
19,7,0,5.42101718775666,-10.9570980072021,19,0,1.02257466316223,1.06427347660065,250,250,1.23649001121521,1
19,7,0,3.2922388668303,3.01041603088379,19,2,1.44298994541168,1.54993212223053,231,236,1.16074049472809,6
19,7,0,6.71530405329759,8.05708312988281,19,2,1.24987661838531,1.36624801158905,154,186,1.38167858123779,33
19,7,4,5.41123256921128,32.7551765441895,19,2,1.27921223640442,1.26158571243286,205,206,1.48552346229553,2
19,8,0,9.68177835324968,-14.654128074646,19,5,1.63501274585724,1.79793035984039,181,222,2.24998641014099,42
19,8,6,26.1705219414398,3.97967457771301,19,1,1.10849821567535,1.13786137104034,117,131,1.12131249904633,15
19,8,2,56.2971037519637,-6.07073593139648,19,1,1.39179813861847,1.5207085609436,210,241,1.35477805137634,32
19,8,7,74.9698864358324,-15.6670083999634,19,0,1.14791238307953,1.20366585254669,250,250,0.547748029232025,1
19,8,0,2.30512396925769,1.35674428939819,19,2,1.2719624042511,1.32839679718018,220,228,0.835359454154968,9
19,8,3,10.0616329035256,60.1426887512207,19,3,1.57645225524902,1.56721043586731,217,227,1.61411547660828,11
19,8,7,48.2242383218108,-12.8023681640625,19,1,1.30263197422028,1.30928707122803,238,248,1.65864849090576,11
19,8,3,9.34048484965388,-9.89896202087402,19,2,1.33501732349396,1.54618525505066,160,171,1.62873911857605,12
19,8,3,18.1767284443631,-2.70828986167908,19,2,1.54023218154907,1.6004296541214,158,175,1.52242290973663,18
19,8,0,5.23668329161592,-24.1631851196289,19,0,1.02079427242279,1.13117265701294,250,250,0.601895391941071,1
19,8,3,4.45816453809311,-27.6973648071289,19,4,1.4286482334137,1.57917499542236,219,233,1.66525447368622,15
19,8,7,5.39489769910142,1.10053908824921,19,3,1.2805495262146,1.35659909248352,183,197,1.85655784606934,15
20,1,5,4.47471375616442,8.09965133666992,20,2,1.40079498291016,1.4501143693924,250,250,1.23406004905701,1
20,1,2,2.11881852246006,-7.2098708152771,20,1,1.65693974494934,1.70532011985779,76,89,1.4954582452774,14
20,1,4,6.95720931721735,-3.94872760772705,20,7,2.65808725357056,2.73960947990417,207,235,3.41867256164551,29
20,1,6,5.85370314527245,-20.4034938812256,20,0,1.34952449798584,1.47684192657471,250,250,1.23373532295227,1
20,1,5,5.1350784873357,-23.817419052124,20,4,2.04758620262146,2.10529017448425,195,248,2.97432899475098,54
20,1,3,2.77307843990275,-38.4262161254883,20,2,1.50456082820892,1.54414248466492,189,192,0.980062007904053,4
20,1,5,5.95487596710154,13.6000175476074,20,5,2.09761238098145,2.14779186248779,178,183,1.26098656654358,6
20,1,3,3.04181971367507,7.70816612243652,20,2,1.60325527191162,1.74942684173584,136,142,0.999702572822571,7
20,1,1,2.35971565263753,-39.1896743774414,20,4,1.99340569972992,2.04024291038513,163,173,2.13167548179626,11
20,1,2,11.1459270351188,41.9530715942383,20,0,1.59497427940369,1.67415428161621,250,250,1.71255874633789,1
